Category Code,Product Code,Name,Description,Scan Identifier,Requires Customization,Length (mm),Width (mm),Height (mm),Weight (gms),EAN,UPC,ISBN,Color,Size,Brand,Item Detail Fields,Tags,Image Url,Product Page Url,Tax Type Code,Base Price,Cost Price,MRP,Updated,Category Name,Enabled,Type,TAT,Component Product Code,Component Quantity,Component Price,Virtual Inventory
VK_AU,VKAMBLADE0087,"Autofy Metal Frame Wiper Blades for Honda Amaze 22' Inch (Driver,Right) / 15' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0087,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0087/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0087/,,,,999,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0088,"Autofy Metal Frame Wiper Blades for Honda Amaze 22' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0088,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0088/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0088/,,,,699,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0089,"Autofy Metal Frame Wiper Blades for Honda Amaze 15' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0089,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0089/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0089/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0090,"Autofy Metal Frame Wiper Blades for Volkswagen Polo 22' Inch (Driver,Right) / 15' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0090,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0090/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0090/,,,,999,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0091,"Autofy Metal Frame Wiper Blades for Volkswagen Polo 22' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0091,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0091/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0091/,,,,699,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0092,"Autofy Metal Frame Wiper Blades for Volkswagen Polo 15' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0092,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0092/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0092/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0093,"Autofy Metal Frame Wiper Blades for Volkswagen Vento 22' Inch (Driver,Right) / 15' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0093,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0093/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0093/,,,,999,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0094,"Autofy Metal Frame Wiper Blades for Volkswagen Vento 22' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0094,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0094/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0094/,,,,699,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0095,"Autofy Metal Frame Wiper Blades for Volkswagen Vento 15' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0095,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0095/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0095/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0096,"Autofy Metal Frame Wiper Blades for Toyota Qualis 16' Inch (Driver,Right) / 16' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0096,FALSE,460,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0096/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0096/,,,,899,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0097,"Autofy Metal Frame Wiper Blades for Toyota Qualis 16' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0097,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0097/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0097/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0098,"Autofy Metal Frame Wiper Blades for Toyota Qualis 16' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0098,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0098/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0098/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0099,"Autofy Metal Frame Wiper Blades for Toyota Corolla 24' Inch (Driver,Right) / 16' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0099,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0099/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0099/,,,,999,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0100,"Autofy Metal Frame Wiper Blades for Toyota Corolla 24' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0100,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0100/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0100/,,,,699,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0101,"Autofy Metal Frame Wiper Blades for Toyota Corolla 16' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0101,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0101/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0101/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0102,"Autofy Metal Frame Wiper Blades for Toyota Innova 24' Inch (Driver,Right) / 16' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0102,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0102/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0102/,,,,999,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0103,"Autofy Metal Frame Wiper Blades for Toyota Innova 24' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0103,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0103/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0103/,,,,699,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0104,"Autofy Metal Frame Wiper Blades for Toyota Innova 16' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0104,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0104/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0104/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0105,"Autofy Metal Frame Wiper Blades for Toyota Fortuner 19' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0105,FALSE,560,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0105/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0105/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0106,Autofy Metal Frame Wiper Blades Size 20' Inch (Driver Side  Right) / 20' Inch (Left) Set of 2 (Black),"1 Left Wiper Blade, 1 Right Wiper Blade",B06Y41TRM5,FALSE,560,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0106/MAIN.jpg,,,,,999,12/05/2017 10:23,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0107,Autofy Metal Frame Wiper Blades Size 20' Inch (Driver Side  Right) Single Unit (Black),1 Wiper Blade,B06Y3R418Y,FALSE,560,70,20,150,Single Unit ,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0107/MAIN.jpg,,,,,599,12/05/2017 10:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0108,Autofy Metal Frame Wiper Blades Size 20' Inch (Left) Single Unit (Black),1 Wiper Blade,B06Y41VQQ8,FALSE,560,70,20,150,Single Unit ,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0108/MAIN.jpg,,,,,599,12/05/2017 10:02,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0109,"Autofy Metal Frame Wiper Blades for Tata Sumo 20' Inch (Driver,Right) / 20' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0109,FALSE,560,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0109/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0109/,,,,999,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0110,"Autofy Metal Frame Wiper Blades for Tata Sumo 20' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0110,FALSE,560,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0110/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0110/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0111,"Autofy Metal Frame Wiper Blades for Tata Sumo 20' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0111,FALSE,560,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0111/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0111/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0112,Autofy Metal Frame Wiper Blades Size 24' Inch (Driver Side  Right) / 20' Inch (Left) Set of 2 (Black),"1 Left Wiper Blade, 1 Right Wiper Blade",B06Y44X436,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0112/MAIN.jpg,,,,,1099,11/05/2017 17:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0113,Autofy Metal Frame Wiper Blades Size 24' Inch (Driver Side  Right) Single Unit (Black),1 Wiper Blade,B06Y41BJQY,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0113/MAIN.jpg,,,,,699,11/05/2017 18:55,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0114,Autofy Metal Frame Wiper Blades Size 20' Inch (Left) Single Unit (Black),1 Wiper Blade,B06Y3ZW64C,FALSE,560,70,20,150,Single Unit ,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0114/MAIN.jpg,,,,,599,12/05/2017 10:03,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0115,"Autofy Metal Frame Wiper Blades for Tata Safari Storme 24' Inch (Driver,Right) / 20' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0115,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0115/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0115/,,,,1099,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0116,"Autofy Metal Frame Wiper Blades for Tata Safari Storme 24' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0116,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0116/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0116/,,,,699,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0117,"Autofy Metal Frame Wiper Blades for Tata Safari Storme 20' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0117,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0117/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0117/,,,,699,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0118,"Autofy Metal Frame Wiper Blades Size 26' Inch (Driver Side, Right) / 26' Inch (Left) Set of 2 (Black)","1 Left Wiper Blade, 1 Right Wiper Blade",B06Y44FL8R,FALSE,720,70,20,300,,,,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0118/MAIN.jpg,,,,,1099,06/05/2017 14:36,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0119,Autofy Metal Frame Wiper Blades Size 26' Inch (Driver Side  Right) Single Unit (Black),1 Wiper Blade,B06Y43G6H1,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0119/MAIN.jpg,,,,,699,12/05/2017 10:35,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0120,Autofy Metal Frame Wiper Blades Size 26' Inch (Left) Single Unit (Black),1 Wiper Blade,B06Y3S274N,FALSE,720,70,20,150, Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0120/MAIN.jpg,,,,,699,12/05/2017 10:36,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0121,Autofy Metal Frame Wiper Blades Size 24' Inch (Driver Side  Right) / 17' Inch (Left) Set of 2 (Black),"1 Left Wiper Blade, 1 Right Wiper Blade",B06Y42GDHC,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0121/MAIN.jpg,,,,,999,11/05/2017 16:58,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0122,Autofy Metal Frame Wiper Blades Size 24' Inch (Driver Side  Right) Single Unit (Black),1 Wiper Blade,B06Y3YSWNL,FALSE,720,70,20,150, Single Unit ,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0122/MAIN.jpg,,,,,699,11/05/2017 18:58,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0123,Autofy Metal Frame Wiper Blades Size 17' Inch (Left) Single Unit (Black),1 Wiper Blade,B06Y41XKDV,FALSE,560,70,20,150, Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0123/MAIN.jpg,,,,,599,11/05/2017 16:41,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0124,"Autofy Metal Frame Wiper Blades for Tata Indigo 24' Inch (Driver,Right) / 17' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0124,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0124/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0124/,,,,999,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0125,"Autofy Metal Frame Wiper Blades for Tata Indigo 24' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0125,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0125/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0125/,,,,699,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0126,"Autofy Metal Frame Wiper Blades for Tata Indigo 17' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0126,FALSE,560,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0126/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0126/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0127,"Autofy Metal Frame Wiper Blades for Tata Indica Vista 24' Inch (Driver,Right) / 15' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0127,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0127/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0127/,,,,999,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0128,"Autofy Metal Frame Wiper Blades for Tata Indica Vista 24' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0128,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0128/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0128/,,,,699,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0129,"Autofy Metal Frame Wiper Blades for Tata Indica Vista 15' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0129,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0129/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0129/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0130,"Autofy Metal Frame Wiper Blades for Tata Indigo Manza 24' Inch (Driver,Right) / 15' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0130,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0130/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0130/,,,,999,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0131,"Autofy Metal Frame Wiper Blades for Tata Indigo Manza 24' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0131,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0131/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0131/,,,,699,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0132,"Autofy Metal Frame Wiper Blades for Tata Indigo Manza 15' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0132,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0132/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0132/,,,,599,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0133,Autofy Metal Frame Wiper Blades Size 24' Inch (Driver Side  Right) / 13' Inch (Left) Set of 2 (Black),"1 Left Wiper Blade, 1 Right Wiper Blade",B06Y4347V1,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0133/MAIN.jpg,,,,,999,11/05/2017 16:50,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0134,Autofy Metal Frame Wiper Blades Size 24' Inch (Driver Side  Right) Single Unit (Black),1 Wiper Blade,B06Y3Z5JKD,FALSE,720,70,20,150, Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0134/MAIN.jpg,,,,,699,11/05/2017 18:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0135,Autofy Metal Frame Wiper Blades Size 13' Inch (Left) Single Unit (Black),1 Wiper Blade,B06Y3R4296,FALSE,460,70,20,150, Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0135/MAIN.jpg,,,,,499,12/05/2017 10:12,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0136,"Autofy Metal Frame Wiper Blades for Tata Bolt 24' Inch (Driver,Right) / 13' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0136,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0136/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0136/,,,,999,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0137,"Autofy Metal Frame Wiper Blades for Tata Bolt 24' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0137,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0137/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0137/,,,,699,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0138,"Autofy Metal Frame Wiper Blades for Tata Bolt 13' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0138,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0138/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0138/,,,,499,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0139,"Autofy Metal Frame Wiper Blades for Tata Kite 22' Inch (Driver,Right) / 16' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0139,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0139/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0139/,,,,999,07/04/2017 19:59,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
